,industry_code_ANZSIC,industry_name_ANZSIC,variable,value,unit
9148,17,4,8,4105,1
9149,17,4,7,4003,1
9150,17,4,2,1933,1
9151,17,4,6,5287,1
9152,17,4,1,4260,1
9153,17,4,0,1847,0
9154,17,4,3,4432,0
9155,17,4,4,1950,1
9156,17,4,5,4896,1
9157,17,4,8,5726,1
9158,17,4,7,5528,1
9159,17,4,2,4866,1
9160,17,4,6,1587,1
9161,17,4,1,864,1
9162,17,4,0,3699,0
9163,17,4,3,2715,0
9164,17,4,4,116,1
9165,17,4,5,2517,1
9166,17,4,8,3102,1
9167,17,4,7,2843,1
9168,17,4,2,1037,1
9169,17,4,6,3723,1
9170,17,4,1,1975,1
9171,17,4,0,1523,0
9172,17,4,3,2395,0
9173,17,4,4,5206,1
9174,17,4,5,4408,1
9175,17,4,8,4557,1
9176,17,4,7,3546,1
9177,17,4,2,5773,1
9178,17,4,6,3224,1
9179,17,4,1,1585,1
9180,17,4,0,1037,0
9181,17,4,3,619,0
9182,17,4,4,3457,1
9183,17,4,5,5773,1
9184,17,4,8,3288,1
9185,17,4,7,2909,1
9186,17,4,2,3542,1
9187,17,4,6,3067,1
9188,17,4,1,2299,1
9189,17,4,0,5727,0
9190,17,4,3,3236,0
9191,17,4,4,648,1
9192,17,4,5,4804,1
9193,17,4,8,5179,1
9194,17,4,7,4781,1
9195,17,4,2,5673,1
9196,17,4,6,26,1
9197,17,4,1,4715,1
9198,18,13,0,5671,0
9199,18,13,3,19,0
9200,18,13,4,1757,1
9201,18,13,5,253,1
9202,18,13,8,745,1
9203,18,13,7,327,1
9204,18,13,2,1667,1
9205,18,13,6,2694,1
9206,18,13,1,138,1
9207,18,13,0,5462,0
9208,18,13,3,1819,0
9209,18,13,4,5416,1
9210,18,13,5,2571,1
9211,18,13,8,2810,1
9212,18,13,7,2532,1
9213,18,13,2,2525,1
9214,18,13,6,2701,1
9215,18,13,1,5584,1
9216,18,13,0,1006,0
9217,18,13,3,102,0
9218,18,13,4,3574,1
9219,18,13,5,539,1
9220,18,13,8,661,1
9221,18,13,7,477,1
9222,18,13,2,5687,1
9223,18,13,6,153,1
9224,18,13,1,1961,1
9225,18,13,0,5233,0
9226,18,13,3,215,0
9227,18,13,4,3730,1
9228,18,13,5,784,1
9229,18,13,8,1069,1
9230,18,13,7,781,1
9231,18,13,2,116,1
9232,18,13,6,1854,1
9233,18,13,1,3778,1
9234,18,13,0,2628,0
9235,18,13,3,5068,0
9236,18,13,4,3238,1
9237,18,13,5,44,1
9238,18,13,8,672,1
9239,18,13,7,418,1
9240,18,13,2,1793,1
9241,18,13,6,2117,1
9242,18,13,1,2708,1
9243,18,13,0,3979,0
9244,18,13,3,3084,0
9245,18,13,4,1277,1
9246,18,13,5,3373,1
9247,18,13,8,3704,1
9248,18,13,7,3603,1
9249,18,13,2,1523,1
9250,18,13,6,3155,1
9251,18,13,1,564,1
9252,18,13,0,1933,0
9253,18,13,3,2560,0
9254,18,13,4,730,1
9255,18,13,5,1377,1
9256,18,13,8,3026,1
9257,18,13,7,2932,1
9258,18,13,2,1216,1
9259,18,13,6,2256,1
9260,18,13,1,5027,1
9261,18,13,0,4397,0
9262,18,13,3,2683,0
9263,18,13,4,1073,1
9264,18,13,5,3390,1
9265,18,13,8,3811,1
9266,18,13,7,3642,1
9267,18,13,2,1376,1
9268,18,13,6,4365,1
9269,18,13,1,1419,1
9270,18,13,0,1972,0
9271,18,13,3,4307,0
9272,18,13,4,2646,1
9273,18,13,5,5246,1
9274,18,13,8,5677,1
9275,18,13,7,5364,1
9276,18,13,2,4823,1
9277,18,13,6,526,1
9278,18,13,1,3046,1
9279,19,3,0,3812,0
9280,19,3,3,1399,0
9281,19,3,4,5599,1
9282,19,3,5,4083,1
9283,19,3,8,4428,1
9284,19,3,7,4103,1
9285,19,3,2,4669,1
9286,19,3,6,1723,1
9287,19,3,1,3654,1
9288,0,2,0,3610,0
9289,0,2,3,19,0
9290,0,2,4,3268,1
9291,0,2,5,5704,1
9292,0,2,8,386,1
9293,0,2,7,5263,1
9294,0,2,2,1526,1
9295,0,2,6,4724,1
9296,0,2,1,3321,1
9297,0,2,0,1910,0
9298,0,2,3,3360,0
9299,0,2,4,1584,1
9300,0,2,5,1004,1
9301,0,2,8,1108,1
9302,0,2,7,808,1
9303,0,2,2,1233,1
9304,0,2,6,4500,1
9305,0,2,1,3303,1
9306,0,2,0,1971,0
9307,0,2,3,1025,0
9308,0,2,4,4545,1
9309,0,2,5,3214,1
9310,0,2,8,3300,1
9311,0,2,7,3077,1
9312,0,2,2,3071,1
9313,0,2,6,664,1
9314,0,2,1,5156,1
9315,0,2,0,591,0
9316,0,2,3,1253,0
9317,0,2,4,4650,1
9318,0,2,5,3035,1
9319,0,2,8,3138,1
9320,0,2,7,2870,1
9321,0,2,2,2776,1
9322,0,2,6,5507,1
9323,0,2,1,3878,1
9324,0,2,0,4326,0
9325,0,2,3,1397,0
9326,0,2,4,4503,1
9327,0,2,5,2646,1
9328,0,2,8,2757,1
9329,0,2,7,2531,1
9330,0,2,2,2120,1
9331,0,2,6,4568,1
9332,0,2,1,2756,1
9333,0,2,0,833,0
9334,0,2,3,5594,0
9335,0,2,4,2843,1
9336,0,2,5,578,1
9337,0,2,8,650,1
9338,0,2,7,382,1
9339,0,2,2,780,1
9340,0,2,6,2796,1
9341,0,2,1,440,1
9342,0,2,0,3389,0
9343,0,2,3,4123,0
9344,0,2,4,1182,1
9345,0,2,5,4206,1
9346,0,2,8,4459,1
9347,0,2,7,4118,1
9348,0,2,2,3749,1
9349,0,2,6,5528,1
9350,0,2,1,5773,1
9351,0,2,0,1933,0
9352,0,2,3,5640,0
9353,0,2,4,2966,1
9354,0,2,5,688,1
9355,0,2,8,853,1
9356,0,2,7,653,1
9357,0,2,2,266,1
9358,0,2,6,2896,1
9359,0,2,1,5773,1
9360,0,2,0,4740,0
9361,0,2,3,298,0
9362,0,2,4,3890,1
9363,0,2,5,3295,1
9364,0,2,8,3451,1
9365,0,2,7,3093,1
9366,0,2,2,3729,1
9367,0,2,6,1302,1
9368,0,2,1,5612,1
9369,1,12,0,3367,0
9370,1,12,3,19,0
9371,1,12,4,4606,1
9372,1,12,5,5553,1
9373,1,12,8,412,1
9374,1,12,7,263,1
9375,1,12,2,18,1
9376,1,12,6,5773,1
9377,1,12,1,1762,1
9378,1,12,0,1203,0
9379,1,12,3,2628,0
9380,1,12,4,3284,1
9381,1,12,5,5773,1
9382,1,12,8,2216,1
9383,1,12,7,1873,1
9384,1,12,2,2583,1
9385,1,12,6,5773,1
9386,1,12,1,3485,1
9387,1,12,0,3541,0
9388,1,12,3,2628,0
9389,1,12,4,5773,1
9390,1,12,5,5307,1
9391,1,12,8,5773,1
9392,1,12,7,5773,1
9393,1,12,2,19,1
9394,1,12,6,5773,1
9395,1,12,1,4930,1
9396,1,12,0,3033,0
9397,1,12,3,3897,0
9398,1,12,4,3210,1
9399,1,12,5,5773,1
9400,1,12,8,1682,1
9401,1,12,7,2966,1
9402,1,12,2,2177,1
9403,1,12,6,5773,1
9404,1,12,1,962,1
9405,1,12,0,2288,0
9406,1,12,3,4745,0
9407,1,12,4,4491,1
9408,1,12,5,4250,1
9409,1,12,8,4446,1
9410,1,12,7,3655,1
9411,1,12,2,730,1
9412,1,12,6,5773,1
9413,1,12,1,4590,1
9414,1,12,0,483,0
9415,1,12,3,5632,0
9416,1,12,4,730,1
9417,1,12,5,573,1
9418,1,12,8,1075,1
9419,1,12,7,954,1
9420,1,12,2,2855,1
9421,1,12,6,5773,1
9422,1,12,1,1702,1
9423,1,12,0,2818,0
9424,1,12,3,3427,0
9425,1,12,4,5773,1
9426,1,12,5,5773,1
9427,1,12,8,5773,1
9428,1,12,7,5773,1
9429,1,12,2,5773,1
9430,1,12,6,5773,1
9431,1,12,1,5602,1
9432,1,12,0,4397,0
9433,1,12,3,1736,0
9434,1,12,4,2154,1
9435,1,12,5,959,1
9436,1,12,8,1089,1
9437,1,12,7,925,1
9438,1,12,2,5773,1
9439,1,12,6,5773,1
9440,1,12,1,5773,1
9441,1,12,0,4666,0
9442,1,12,3,3948,0
9443,1,12,4,4473,1
9444,1,12,5,5773,1
9445,1,12,8,4188,1
9446,1,12,7,4025,1
9447,1,12,2,5773,1
9448,1,12,6,3348,1
9449,1,12,1,5773,1
9450,2,11,0,5450,0
9451,2,11,3,19,0
9452,2,11,4,2849,1
9453,2,11,5,2153,1
9454,2,11,8,2209,1
9455,2,11,7,1877,1
9456,2,11,2,2357,1
9457,2,11,6,2136,1
9458,2,11,1,5331,1
9459,2,11,0,4679,0
9460,2,11,3,1063,0
9461,2,11,4,5083,1
9462,2,11,5,3534,1
9463,2,11,8,3553,1
9464,2,11,7,3412,1
9465,2,11,2,2700,1
9466,2,11,6,2677,1
9467,2,11,1,4935,1
9468,2,11,0,1639,0
9469,2,11,3,810,0
9470,2,11,4,4590,1
9471,2,11,5,2659,1
9472,2,11,8,2670,1
9473,2,11,7,2469,1
9474,2,11,2,2357,1
9475,2,11,6,1432,1
9476,2,11,1,3520,1
9477,2,11,0,1505,0
9478,2,11,3,2341,0
9479,2,11,4,492,1
9480,2,11,5,3819,1
9481,2,11,8,3829,1
9482,2,11,7,3701,1
9483,2,11,2,3040,1
9484,2,11,6,2864,1
9485,2,11,1,4813,1
9486,2,11,0,510,0
9487,2,11,3,3221,0
9488,2,11,4,1652,1
9489,2,11,5,5407,1
9490,2,11,8,5448,1
9491,2,11,7,5193,1
9492,2,11,2,5235,1
9493,2,11,6,4600,1
9494,2,11,1,1380,1
9495,2,11,0,3554,0
9496,2,11,3,2735,0
9497,2,11,4,1338,1
9498,2,11,5,345,1
9499,2,11,8,375,1
9500,2,11,7,262,1
9501,2,11,2,4749,1
9502,2,11,6,5268,1
9503,2,11,1,2186,1
9504,2,11,0,1292,0
9505,2,11,3,2146,0
9506,2,11,4,1125,1
9507,2,11,5,5647,1
9508,2,11,8,5677,1
9509,2,11,7,5490,1
9510,2,11,2,4557,1
9511,2,11,6,5224,1
9512,2,11,1,2519,1
9513,2,11,0,992,0
9514,2,11,3,5386,0
9515,2,11,4,4604,1
9516,2,11,5,4367,1
9517,2,11,8,4434,1
9518,2,11,7,4255,1
9519,2,11,2,3511,1
9520,2,11,6,3907,1
9521,2,11,1,1590,1
9522,2,11,0,1966,0
9523,2,11,3,2160,0
9524,2,11,4,970,1
9525,2,11,5,96,1
9526,2,11,8,147,1
9527,2,11,7,5722,1
9528,2,11,2,4934,1
9529,2,11,6,5223,1
9530,2,11,1,2647,1
9531,3,7,0,4227,0
9532,3,7,3,19,0
9533,3,7,4,4398,1
9534,3,7,5,5773,1
9535,3,7,8,2233,1
9536,3,7,7,1788,1
9537,3,7,2,3251,1
9538,3,7,6,5305,1
9539,3,7,1,4802,1
9540,3,7,0,3251,0
9541,3,7,3,4766,0
9542,3,7,4,3389,1
9543,3,7,5,2030,1
9544,3,7,8,2059,1
9545,3,7,7,1745,1
9546,3,7,2,2288,1
9547,3,7,6,3193,1
9548,3,7,1,2188,1
9549,3,7,0,4264,0
9550,3,7,3,3447,0
9551,3,7,4,2071,1
9552,3,7,5,923,1
9553,3,7,8,978,1
9554,3,7,7,905,1
9555,3,7,2,2818,1
9556,3,7,6,2256,1
9557,3,7,1,624,1
9558,3,7,0,4398,0
9559,3,7,3,5171,0
9560,3,7,4,3578,1
9561,3,7,5,1989,1
9562,3,7,8,2357,1
9563,3,7,7,1696,1
9564,3,7,2,2891,1
9565,3,7,6,3752,1
9566,3,7,1,2966,1
9567,3,7,0,2819,0
9568,3,7,3,5301,0
9569,3,7,4,3699,1
9570,3,7,5,2782,1
9571,3,7,8,2843,1
9572,3,7,7,2708,1
9573,3,7,2,1376,1
9574,3,7,6,4882,1
9575,3,7,1,4076,1
9576,3,7,0,1523,0
9577,3,7,3,762,0
9578,3,7,4,50,1
9579,3,7,5,4542,1
9580,3,7,8,4610,1
9581,3,7,7,4189,1
9582,3,7,2,5773,1
9583,3,7,6,1363,1
9584,3,7,1,604,1
9585,3,7,0,5470,0
9586,3,7,3,1066,0
9587,3,7,4,240,1
9588,3,7,5,5284,1
9589,3,7,8,5356,1
9590,3,7,7,4730,1
9591,3,7,2,1682,1
9592,3,7,6,3407,1
9593,3,7,1,3118,1
9594,3,7,0,1523,0
9595,3,7,3,353,0
9596,3,7,4,5660,1
9597,3,7,5,593,1
9598,3,7,8,932,1
9599,3,7,7,297,1
9600,3,7,2,2877,1
9601,3,7,6,3925,1
9602,3,7,1,3486,1
9603,3,7,0,303,0
9604,3,7,3,1369,0
9605,3,7,4,834,1
9606,3,7,5,5773,1
9607,3,7,8,1687,1
9608,3,7,7,1068,1
9609,3,7,2,5773,1
9610,3,7,6,4634,1
9611,3,7,1,4120,1
9612,4,5,0,3078,0
9613,4,5,3,19,0
9614,4,5,4,563,1
9615,4,5,5,275,1
9616,4,5,8,317,1
9617,4,5,7,5746,1
9618,4,5,2,1233,1
9619,4,5,6,684,1
9620,4,5,1,3398,1
9621,4,5,0,1698,0
9622,4,5,3,3235,0
9623,4,5,4,2319,1
9624,4,5,5,318,1
9625,4,5,8,336,1
9626,4,5,7,129,1
9627,4,5,2,255,1
9628,4,5,6,4888,1
9629,4,5,1,1348,1
9630,4,5,0,2521,0
9631,4,5,3,1624,0
9632,4,5,4,78,1
9633,4,5,5,3697,1
9634,4,5,8,3705,1
9635,4,5,7,3557,1
9636,4,5,2,2999,1
9637,4,5,6,1616,1
9638,4,5,1,3723,1
9639,4,5,0,1731,0
9640,4,5,3,2439,0
9641,4,5,4,963,1
9642,4,5,5,4508,1
9643,4,5,8,4514,1
9644,4,5,7,4375,1
9645,4,5,2,3736,1
9646,4,5,6,2834,1
9647,4,5,1,5186,1
9648,4,5,0,5287,0
9649,4,5,3,2354,0
9650,4,5,4,916,1
9651,4,5,5,4641,1
9652,4,5,8,4659,1
9653,4,5,7,4539,1
9654,4,5,2,3607,1
9655,4,5,6,2646,1
9656,4,5,1,4464,1
9657,4,5,0,1934,0
9658,4,5,3,880,0
9659,4,5,4,5356,1
9660,4,5,5,3502,1
9661,4,5,8,3518,1
9662,4,5,7,3421,1
9663,4,5,2,1834,1
9664,4,5,6,1964,1
9665,4,5,1,3661,1
9666,4,5,0,4264,0
9667,4,5,3,4998,0
9668,4,5,4,4061,1
9669,4,5,5,2957,1
9670,4,5,8,2973,1
9671,4,5,7,2904,1
9672,4,5,2,3053,1
9673,4,5,6,1700,1
9674,4,5,1,3290,1
9675,4,5,0,3210,0
9676,4,5,3,2538,0
9677,4,5,4,2092,1
9678,4,5,5,5538,1
9679,4,5,8,5552,1
9680,4,5,7,5551,1
9681,4,5,2,3931,1
9682,4,5,6,3445,1
9683,4,5,1,5546,1
9684,4,5,0,4338,0
9685,4,5,3,1098,0
9686,4,5,4,309,1
9687,4,5,5,4228,1
9688,4,5,8,4247,1
9689,4,5,7,4080,1
9690,4,5,2,3676,1
9691,4,5,6,3208,1
9692,4,5,1,5544,1
9693,5,19,0,5318,0
9694,5,19,3,19,0
9695,5,19,4,3071,1
9696,5,19,5,4967,1
9697,5,19,8,4984,1
9698,5,19,7,4837,1
9699,5,19,2,3946,1
9700,5,19,6,3854,1
9701,5,19,1,117,1
9702,5,19,0,4188,0
9703,5,19,3,480,0
9704,5,19,4,5069,1
9705,5,19,5,5381,1
9706,5,19,8,5393,1
9707,5,19,7,5229,1
9708,5,19,2,4122,1
9709,5,19,6,3760,1
9710,5,19,1,3969,1
9711,5,19,0,628,0
9712,5,19,3,5531,0
9713,5,19,4,4046,1
9714,5,19,5,4010,1
9715,5,19,8,4026,1
9716,5,19,7,3898,1
9717,5,19,2,3012,1
9718,5,19,6,2468,1
9719,5,19,1,3171,1
9720,5,19,0,357,0
9721,5,19,3,1100,0
9722,5,19,4,5631,1
9723,5,19,5,5637,1
9724,5,19,8,5666,1
9725,5,19,7,5503,1
9726,5,19,2,4122,1
9727,5,19,6,3898,1
9728,5,19,1,3344,1
9729,5,19,0,4725,0
9730,5,19,3,1833,0
9731,5,19,4,854,1
9732,5,19,5,1036,1
9733,5,19,8,1056,1
9734,5,19,7,986,1
9735,5,19,2,4670,1
9736,5,19,6,5120,1
9737,5,19,1,5325,1
9738,5,19,0,2228,0
9739,5,19,3,1253,0
9740,5,19,4,121,1
9741,5,19,5,630,1
9742,5,19,8,643,1
9743,5,19,7,577,1
9744,5,19,2,3946,1
9745,5,19,6,4695,1
9746,5,19,1,4607,1
9747,5,19,0,4755,0
9748,5,19,3,5574,0
9749,5,19,4,4436,1
9750,5,19,5,4475,1
9751,5,19,8,4534,1
9752,5,19,7,4425,1
9753,5,19,2,2671,1
9754,5,19,6,3264,1
9755,5,19,1,2607,1
9756,5,19,0,4264,0
9757,5,19,3,2599,0
9758,5,19,4,1518,1
9759,5,19,5,2974,1
9760,5,19,8,2988,1
9761,5,19,7,2941,1
9762,5,19,2,5066,1
9763,5,19,6,437,1
9764,5,19,1,1619,1
9765,5,19,0,1452,0
9766,5,19,3,256,0
9767,5,19,4,4945,1
9768,5,19,5,5692,1
9769,5,19,8,5719,1
9770,5,19,7,5614,1
9771,5,19,2,3510,1
9772,5,19,6,3802,1
9773,5,19,1,4360,1
9774,6,17,0,436,0
9775,6,17,3,19,0
9776,6,17,4,2250,1
9777,6,17,5,2832,1
9778,6,17,8,2854,1
9779,6,17,7,2736,1
9780,6,17,2,1745,1
9781,6,17,6,2323,1
9782,6,17,1,5546,1
9783,6,17,0,225,0
9784,6,17,3,2340,0
9785,6,17,4,5658,1
9786,6,17,5,5093,1
9787,6,17,8,5106,1
9788,6,17,7,5035,1
9789,6,17,2,2534,1
9790,6,17,6,3108,1
9791,6,17,1,4756,1
9792,6,17,0,2074,0
9793,6,17,3,1187,0
9794,6,17,4,4365,1
9795,6,17,5,3650,1
9796,6,17,8,3660,1
9797,6,17,7,3572,1
9798,6,17,2,1585,1
9799,6,17,6,1094,1
9800,6,17,1,2496,1
9801,6,17,0,1381,0
9802,6,17,3,2148,0
9803,6,17,4,5269,1
9804,6,17,5,4746,1
9805,6,17,8,4751,1
9806,6,17,7,4644,1
9807,6,17,2,2903,1
9808,6,17,6,2286,1
9809,6,17,1,3485,1
9810,6,17,0,4687,0
9811,6,17,3,1673,0
9812,6,17,4,4977,1
9813,6,17,5,5011,1
9814,6,17,8,5017,1
9815,6,17,7,4937,1
9816,6,17,2,2912,1
9817,6,17,6,2371,1
9818,6,17,1,3704,1
9819,6,17,0,2496,0
9820,6,17,3,1570,0
9821,6,17,4,4602,1
9822,6,17,5,4594,1
9823,6,17,8,4601,1
9824,6,17,7,4526,1
9825,6,17,2,2612,1
9826,6,17,6,1758,1
9827,6,17,1,3095,1
9828,6,17,0,1696,0
9829,6,17,3,2575,0
9830,6,17,4,5540,1
9831,6,17,5,5510,1
9832,6,17,8,5523,1
9833,6,17,7,5465,1
9834,6,17,2,2758,1
9835,6,17,6,2760,1
9836,6,17,1,4129,1
9837,6,17,0,601,0
9838,6,17,3,5210,0
9839,6,17,4,2805,1
9840,6,17,5,2374,1
9841,6,17,8,2391,1
9842,6,17,7,2274,1
9843,6,17,2,683,1
9844,6,17,6,5680,1
9845,6,17,1,2066,1
9846,6,17,0,2643,0
9847,6,17,3,1923,0
9848,6,17,4,5112,1
9849,6,17,5,4805,1
9850,6,17,8,4816,1
9851,6,17,7,4720,1
9852,6,17,2,2913,1
9853,6,17,6,2568,1
9854,6,17,1,4311,1
9855,7,0,0,4501,0
9856,7,0,3,19,0
9857,7,0,4,978,1
9858,7,0,5,5633,1
9859,7,0,8,23,1
9860,7,0,7,5373,1
9861,7,0,2,116,1
9862,7,0,6,2586,1
9863,7,0,1,1662,1
9864,7,0,0,5177,0
9865,7,0,3,1852,0
9866,7,0,4,4024,1
9867,7,0,5,2035,1
9868,7,0,8,2085,1
9869,7,0,7,1931,1
9870,7,0,2,5602,1
9871,7,0,6,2136,1
9872,7,0,1,641,1
9873,7,0,0,2691,0
9874,7,0,3,1857,0
9875,7,0,4,3855,1
9876,7,0,5,1146,1
9877,7,0,8,1173,1
9878,7,0,7,1077,1
9879,7,0,2,3796,1
9880,7,0,6,5768,1
9881,7,0,1,3900,1
9882,7,0,0,2459,0
9883,7,0,3,3096,0
9884,7,0,4,5311,1
9885,7,0,5,2373,1
9886,7,0,8,2402,1
9887,7,0,7,2306,1
9888,7,0,2,5369,1
9889,7,0,6,1390,1
9890,7,0,1,5733,1
9891,7,0,0,531,0
9892,7,0,3,3104,0
9893,7,0,4,5351,1
9894,7,0,5,2571,1
9895,7,0,8,2603,1
9896,7,0,7,2442,1
9897,7,0,2,1585,1
9898,7,0,6,1693,1
9899,7,0,1,352,1
9900,7,0,0,1613,0
9901,7,0,3,658,0
9902,7,0,4,3244,1
9903,7,0,5,382,1
9904,7,0,8,426,1
9905,7,0,7,192,1
9906,7,0,2,116,1
9907,7,0,6,513,1
9908,7,0,1,4884,1
9909,7,0,0,4963,0
9910,7,0,3,165,0
9911,7,0,4,2811,1
9912,7,0,5,194,1
9913,7,0,8,213,1
9914,7,0,7,5537,1
9915,7,0,2,1377,1
9916,7,0,6,672,1
9917,7,0,1,4935,1
9918,7,0,0,3033,0
9919,7,0,3,1978,0
9920,7,0,4,4408,1
9921,7,0,5,1990,1
9922,7,0,8,2019,1
9923,7,0,7,1678,1
9924,7,0,2,2417,1
9925,7,0,6,2745,1
9926,7,0,1,1587,1
9927,7,0,0,1968,0
9928,7,0,3,1115,0
9929,7,0,4,3506,1
9930,7,0,5,907,1
9931,7,0,8,948,1
9932,7,0,7,756,1
9933,7,0,2,121,1
9934,7,0,6,1035,1
9935,7,0,1,5504,1
9936,8,18,0,82,0
9937,8,18,3,19,0
9938,8,18,4,798,1
9939,8,18,5,1026,1
9940,8,18,8,1079,1
9941,8,18,7,508,1
9942,8,18,2,2883,1
9943,8,18,6,4433,1
9944,8,18,1,3963,1
9945,8,18,0,3461,0
9946,8,18,3,5054,0
9947,8,18,4,3514,1
9948,8,18,5,1287,1
9949,8,18,8,1350,1
9950,8,18,7,1231,1
9951,8,18,2,5027,1
9952,8,18,6,1904,1
9953,8,18,1,410,1
9954,8,18,0,4442,0
9955,8,18,3,3575,0
9956,8,18,4,1682,1
9957,8,18,5,5089,1
9958,8,18,8,5110,1
9959,8,18,7,4706,1
9960,8,18,2,992,1
9961,8,18,6,5097,1
9962,8,18,1,3102,1
9963,8,18,0,4277,0
9964,8,18,3,4928,0
9965,8,18,4,3308,1
9966,8,18,5,1013,1
9967,8,18,8,1047,1
9968,8,18,7,890,1
9969,8,18,2,5602,1
9970,8,18,6,838,1
9971,8,18,1,4760,1
9972,8,18,0,3328,0
9973,8,18,3,402,0
9974,8,18,4,4647,1
9975,8,18,5,2016,1
9976,8,18,8,2056,1
9977,8,18,7,1838,1
9978,8,18,2,780,1
9979,8,18,6,2455,1
9980,8,18,1,1235,1
9981,8,18,0,364,0
9982,8,18,3,5075,0
9983,8,18,4,3661,1
9984,8,18,5,1373,1
9985,8,18,8,1407,1
9986,8,18,7,1058,1
9987,8,18,2,1989,1
9988,8,18,6,1295,1
9989,8,18,1,5308,1
9990,8,18,0,4528,0
9991,8,18,3,5324,0
9992,8,18,4,4003,1
9993,8,18,5,1528,1
9994,8,18,8,1605,1
9995,8,18,7,1408,1
9996,8,18,2,1092,1
9997,8,18,6,2656,1
9998,8,18,1,1623,1
9999,8,18,0,4755,0
10000,8,18,3,3594,0
10001,8,18,4,3021,1
10002,8,18,5,611,1
10003,8,18,8,715,1
10004,8,18,7,366,1
10005,8,18,2,1378,1
10006,8,18,6,2262,1
10007,8,18,1,1076,1
10008,8,18,0,1229,0
10009,8,18,3,5493,0
10010,8,18,4,4409,1
10011,8,18,5,2258,1
10012,8,18,8,2336,1
10013,8,18,7,2013,1
10014,8,18,2,2690,1
10015,8,18,6,3490,1
10016,8,18,1,2566,1
10017,9,10,0,3464,0
10018,9,10,3,19,0
10019,9,10,4,339,1
10020,9,10,5,5367,1
10021,9,10,8,5398,1
10022,9,10,7,5086,1
10023,9,10,2,116,1
10024,9,10,6,132,1
10025,9,10,1,2017,1
10026,9,10,0,410,0
10027,9,10,3,1898,0
10028,9,10,4,1232,1
10029,9,10,5,5603,1
10030,9,10,8,5679,1
10031,9,10,7,5567,1
10032,9,10,2,3796,1
10033,9,10,6,4129,1
10034,9,10,1,148,1
10035,9,10,0,1696,0
10036,9,10,3,707,0
10037,9,10,4,5027,1
10038,9,10,5,4122,1
10039,9,10,8,4194,1
10040,9,10,7,3870,1
10041,9,10,2,4491,1
10042,9,10,6,3805,1
10043,9,10,1,5369,1
10044,9,10,0,148,0
10045,9,10,3,925,0
10046,9,10,4,4755,1
10047,9,10,5,2799,1
10048,9,10,8,2830,1
10049,9,10,7,2830,1
10050,9,10,2,1793,1
10051,9,10,6,1682,1
10052,9,10,1,3436,1
10053,9,10,0,3840,0
10054,9,10,3,1047,0
10055,9,10,4,148,1
10056,9,10,5,3964,1
10057,9,10,8,4289,1
10058,9,10,7,3770,1
10059,9,10,2,4398,1
10060,9,10,6,3897,1
10061,9,10,1,1127,1
10062,9,10,0,2819,0
10063,9,10,3,1827,0
10064,9,10,4,339,1
10065,9,10,5,3186,1
10066,9,10,8,3260,1
10067,9,10,7,3335,1
10068,9,10,2,6,1
10069,9,10,6,4577,1
10070,9,10,1,5773,1
10071,9,10,0,5470,0
10072,9,10,3,492,0
10073,9,10,4,4993,1
10074,9,10,5,2619,1
10075,9,10,8,2628,1
10076,9,10,7,2410,1
10077,9,10,2,5773,1
10078,9,10,6,4470,1
10079,9,10,1,5773,1
10080,9,10,0,1523,0
10081,9,10,3,2183,0
10082,9,10,4,1287,1
10083,9,10,5,31,1
10084,9,10,8,87,1
10085,9,10,7,5565,1
10086,9,10,2,74,1
10087,9,10,6,1384,1
10088,9,10,1,5773,1
10089,9,10,0,4230,0
10090,9,10,3,3001,0
10091,9,10,4,2254,1
10092,9,10,5,835,1
10093,9,10,8,904,1
10094,9,10,7,666,1
10095,9,10,2,5773,1
10096,9,10,6,1943,1
10097,9,10,1,5773,1
10098,10,8,0,2540,0
10099,10,8,3,19,0
10100,10,8,4,4334,1
10101,10,8,5,4396,1
10102,10,8,8,2731,1
10103,10,8,7,605,1
10104,10,8,2,559,1
10105,10,8,6,3649,1
10106,10,8,1,1894,1
10107,10,8,0,2349,0
10108,10,8,3,3683,0
10109,10,8,4,3328,1
10110,10,8,5,1486,1
10111,10,8,8,3346,1
10112,10,8,7,2175,1
10113,10,8,2,934,1
10114,10,8,6,2956,1
10115,10,8,1,641,1
10116,10,8,0,2351,0
10117,10,8,3,1440,0
10118,10,8,4,1144,1
10119,10,8,5,3969,1
10120,10,8,8,5387,1
10121,10,8,7,4330,1
10122,10,8,2,2084,1
10123,10,8,6,3784,1
10124,10,8,1,4177,1
10125,10,8,0,1572,0
10126,10,8,3,2318,0
10127,10,8,4,1628,1
10128,10,8,5,3866,1
10129,10,8,8,1174,1
10130,10,8,7,749,1
10131,10,8,2,1905,1
10132,10,8,6,68,1
10133,10,8,1,564,1
10134,10,8,0,5471,0
10135,10,8,3,2611,0
10136,10,8,4,2849,1
10137,10,8,5,373,1
10138,10,8,8,1789,1
10139,10,8,7,1247,1
10140,10,8,2,2525,1
10141,10,8,6,1960,1
10142,10,8,1,2059,1
10143,10,8,0,3840,0
10144,10,8,3,3010,0
10145,10,8,4,2855,1
10146,10,8,5,5218,1
10147,10,8,8,966,1
10148,10,8,7,187,1
10149,10,8,2,2351,1
10150,10,8,6,1618,1
10151,10,8,1,5773,1
10152,10,8,0,1933,0
10153,10,8,3,2889,0
10154,10,8,4,2017,1
10155,10,8,5,5340,1
10156,10,8,8,2618,1
10157,10,8,7,921,1
